2011103, 0.264, 159
2011102, 0.2573, 155
2011101, 0.2523, 152
2011013, 0.249, 150
2011009, 0.2473, 149
2011008, 0.2256, 136
2011007, 0.1938, 117
2011006, 0.1755, 106
2011005, 0.1638, 99
2011004, 0.1587, 96
2011003, 0.1537, 93
2011002, 0.1471, 89
2011001, 0.1437, 87
2010908, 0.142, 86
2010907, 0.127, 77
2010906, 0.1136, 69
2010905, 0.1003, 61
2010904, 0.0969, 59
2010903, 0.0902, 55
2010807, 0.0852, 52
2010806, 0.0735, 45
2010804, 0.0668, 41
2010801, 0.0602, 37
2010706, 0.0585, 36
2010704, 0.0535, 33
2010703, 0.0485, 30
2010609, 0.0468, 29
2010605, 0.0451, 28
2010604, 0.0418, 26
2010603, 0.0384, 24
2010602, 0.0317, 20
2010601, 0.0301, 19
2010504, 0.0267, 17
2010502, 0.0251, 16
2010501, 0.0234, 15
2010404, 0.0217, 14
2010403, 0.0167, 11
2010304, 0.0117, 8
2010303, 0.01, 7
2010204, 0.005, 4
2010203, 0.0033, 3
2010201, 0.0017, 2
2000000, 0, 0
3081400, 100, 59843
3081400, 99.9967, 59842
3081306, 99.995, 59841
3081304, 99.9933, 59840
3081300, 99.9916, 59839
3081206, 99.9883, 59837
3081204, 99.9866, 59836
3081202, 99.985, 59835
3081200, 99.9833, 59834
3081109, 99.9766, 59830
3081103, 99.9733, 59828
3081100, 99.9716, 59827
3081008, 99.9582, 59819
3081007, 99.9532, 59816
3081005, 99.9482, 59813
3081004, 99.9398, 59808
3081003, 99.9365, 59806
3081002, 99.9332, 59804
3081000, 99.9315, 59803
3080907, 99.9181, 59795
3080906, 99.9131, 59792
3080905, 99.9064, 59788
3080904, 99.9014, 59785
3080903, 99.8997, 59784
3080900, 99.8931, 59780
3080812, 99.863, 59762
3080811, 99.8613, 59761
3080810, 99.8563, 59758
3080807, 99.8546, 59757
3080806, 99.8446, 59751
3080805, 99.8379, 59747
3080804, 99.8296, 59742
3080803, 99.8128, 59732
3080802, 99.7978, 59723
3080800, 99.7945, 59721
3080711, 99.7527, 59696
3080708, 99.7493, 59694
3080706, 99.736, 59686
3080705, 99.7243, 59679
3080704, 99.7009, 59665
3080703, 99.6825, 59654
3080702, 99.6625, 59642
3080700, 99.6574, 59639
3080611, 99.5923, 59600
3080610, 99.5889, 59598
3080609, 99.5856, 59596
3080608, 99.5789, 59592
3080607, 99.5705, 59587
3080605, 99.5672, 59585
3080604, 99.5388, 59568
3080603, 99.5087, 59550
3080602, 99.4887, 59538
3080600, 99.4803, 59533
3080512, 99.3984, 59484
3080511, 99.3917, 59480
3080510, 99.3884, 59478
3080509, 99.3817, 59474
3080508, 99.3617, 59462
3080507, 99.3533, 59457
3080506, 99.3383, 59448
3080504, 99.3199, 59437
3080503, 99.2781, 59412
3080502, 99.248, 59394
3080500, 99.2413, 59390
3080411, 99.1561, 59339
3080410, 99.1494, 59335
3080409, 99.1428, 59331
3080408, 99.1294, 59323
3080407, 99.1077, 59310
3080406, 99.0843, 59296
3080405, 99.0442, 59272
3080403, 98.9974, 59244
3080402, 98.9623, 59223
3080400, 98.9439, 59212
3080312, 98.8253, 59141
3080311, 98.8236, 59140
3080310, 98.8152, 59135
3080309, 98.8102, 59132
3080308, 98.7751, 59111
3080307, 98.7467, 59094
3080306, 98.7116, 59073
3080305, 98.6548, 59039
3080304, 98.5997, 59006
3080302, 98.5579, 58981
3080300, 98.5479, 58975
3080213, 98.4092, 58892
3080212, 98.4075, 58891
3080211, 98.4058, 58890
3080210, 98.3874, 58879
3080209, 98.3707, 58869
3080208, 98.3323, 58846
3080207, 98.2772, 58813
3080206, 98.217, 58777
3080205, 98.1619, 58744
3080204, 98.0967, 58705
3080203, 98.0683, 58688
